dep;com;arrd;cant;admi;popu;ecarts_popu;surface;nom;xlamb2;ylamb2;xlambz;ylambz;xlamb93;ylamb93;longi_grd;lati_grd;longi_dms;lati_dms;zmin;zmax;wgs84
78;152;3;22;6;19;Entre 10.000 et 25.000 habitants;603;CHAVENAY;5743;24284;5743;11282;6256;68620;-389;54282;15911;485114;71;129;48.85342508,1.9864893
78;278;2;15;6;4;Entre 0 et 1000 habitants;563;GOUPILLIERES;5581;24314;5581;11312;6094;68651;-635;54311;14554;485247;118;173;48.87953236,1.76556556
91;80;1;11;6;13;Entre 10.000 et 25.000 habitants;458;BOISSY-LE-CUTTE;5961;23859;5961;1856;6471;68193;-58;53857;21703;482818;72;148;48.47190653,2.2837837
91;201;2;29;5;286;Entre 25.000 et 50.000 habitants;1575;DRAVEIL;6054;24097;6054;11095;6565;68430;81;54096;22434;484110;32;87;48.68584284,2.40981524
91;461;3;1;6;45;Entre 10.000 et 25.000 habitants;1133;OLLAINVILLE;5913;23990;5913;1988;6424;68324;-130;53989;21309;483523;46;168;48.58962375,2.21862125
93;8;1;7;3;485;Entre 25.000 et 50.000 habitants;677;BOBIGNY;6075;24346;6075;11344;6589;68679;114;54344;22619;485435;39;57;48.90961931,2.43876012
93;50;2;37;5;332;Entre 25.000 et 50.000 habitants;686;NEUILLY-SUR-MARNE;6143;24288;6143;11286;6656;68621;216;54287;23152;485128;36;80;48.85737854,2.53127612
95;427;2;9;6;142;Entre 10.000 et 25.000 habitants;291;MONTMAGNY;6007;24417;6007;11415;6521;68750;10;54415;22045;485825;36;115;48.97346849,2.34605949
77;117;1;12;6;8;Entre 0 et 1000 habitants;504;CITRY;6661;24416;6660;11413;7175;68744;1002;54410;31419;485808;54;191;48.96916632,3.23877072
78;33;1;1;6;12;Entre 10.000 et 25.000 habitants;223;AULNAY-SUR-MAULDRE;5636;24369;5636;11366;6150;68705;-551;54366;15025;485544;22;126;48.92929627,1.84003366
78;188;1;2;6;4;Entre 0 et 1000 habitants;613;CRAVENT;5379;24440;5379;11438;5894;68778;-943;54435;12917;485928;105;167;48.99112183,1.4884793
78;220;2;18;6;63;Entre 10.000 et 25.000 habitants;1932;LES ESSARTS-LE-ROI;5674;24132;5675;11130;6187;68469;-491;54130;15340;484300;115;181;48.71649665,1.8936861
78;520;1;8;6;15;Entre 10.000 et 25.000 habitants;1055;RICHEBOURG;5487;24252;5487;11250;6000;68590;-777;54248;13815;484924;105;170;48.82312894,1.63823633
95;493;2;15;6;1;Entre 0 et 1000 habitants;90;LE PLESSIS-LUZARCHES;6086;24554;6086;11551;6602;68886;131;54551;22717;490546;56;101;49.09652106,2.45417942
77;35;4;16;6;6;Entre 0 et 1000 habitants;2029;BLENNES;6510;23623;6510;1621;7017;67953;763;53620;30125;481528;98;162;48.25773994,3.02322063
77;77;1;17;6;9;Entre 0 et 1000 habitants;975;CHAMBRY;6409;24446;6408;11444;6923;68776;620;54443;25341;485955;71;160;48.99822701,2.89509577
77;155;5;43;6;31;Entre 10.000 et 25.000 habitants;592;DAMPMART;6292;24321;6292;11319;6806;68652;443;54319;24406;485312;38;124;48.88653288,2.73444344
77;163;1;15;6;3;Entre 0 et 1000 habitants;797;DOUY-LA-RAMEE;6399;24522;6398;11519;6914;68852;606;54518;25255;490359;73;127;49.06658278,2.88215829
77;243;5;14;5;202;Entre 10.000 et 25.000 habitants;572;LAGNY-SUR-MARNE;6272;24311;6271;11309;6785;68643;411;54309;24224;485241;37;112;48.87763344,2.70712368
77;316;4;21;5;44;Entre 10.000 et 25.000 habitants;494;MORET-SUR-LOING;6354;23751;6354;1749;6862;68082;531;53748;24851;482225;45;98;48.37385887,2.81422137
77;336;3;27;6;10;Entre 10.000 et 25.000 habitants;1590;NEUFMOUTIERS-EN-BRIE;6365;24191;6364;11189;6877;68521;551;54188;24956;484609;111;126;48.76932281,2.83280865
77;378;2;32;6;25;Entre 10.000 et 25.000 habitants;410;PRINGY;6163;23914;6163;1912;6673;68246;245;53912;23324;483116;40;79;48.5211587,2.55709183
78;92;3;3;6;84;Entre 10.000 et 25.000 habitants;276;BOUGIVAL;5855;24296;5855;11294;6369;68631;-219;54294;20822;485154;23;166;48.86456149,2.13898347
78;118;1;33;6;23;Entre 10.000 et 25.000 habitants;494;BUCHELAY;5514;24426;5514;11424;6028;68764;-738;54422;14022;485847;26;128;48.97970903,1.67298398
78;189;3;17;6;16;Entre 10.000 et 25.000 habitants;1491;CRESPIERES;5696;24317;5696;11315;6209;68653;-461;54315;15518;485259;43;185;48.88287721,1.92224233
78;194;1;8;6;2;Entre 0 et 1000 habitants;344;DANNEMARIE;5463;24184;5464;11182;5976;68522;-811;54180;13625;484542;102;134;48.76181758,1.60643118
78;325;1;7;6;6;Entre 0 et 1000 habitants;777;JUMEAUVILLE;5598;24349;5598;11346;6112;68685;-609;54345;14717;485439;83;139;48.91109548,1.78839638
91;115;3;1;6;32;Entre 10.000 et 25.000 habitants;1290;BRUYERES-LE-CHATEL;5893;23994;5893;1991;6404;68328;-161;53992;21131;483534;48;168;48.59318922,2.19151053
93;53;1;20;5;393;Entre 25.000 et 50.000 habitants;504;NOISY-LE-SEC;6086;24325;6086;11323;6599;68658;130;54323;22713;485327;51;120;48.89073269,2.45371513
77;47;1;8;6;14;Entre 10.000 et 25.000 habitants;825;BOULEURS;6418;24316;6418;11313;6931;68646;633;54312;25423;485252;65;156;48.88134344,2.90610214
77;80;3;29;6;1;Entre 0 et 1000 habitants;1246;CHAMPCENEST;6697;24083;6696;11081;7208;68411;1050;54078;31655;484011;142;173;48.66951668,3.28244029
92;71;1;36;5;193;Entre 10.000 et 25.000 habitants;360;SCEAUX;5966;24200;5966;11198;6479;68534;-51;54198;21726;484643;53;103;48.77843541,2.29026804
94;18;1;7;5;288;Entre 25.000 et 50.000 habitants;185;CHARENTON-LE-PONT;6055;24248;6055;11246;6568;68581;84;54246;22443;484917;28;57;48.82156326,2.41136607
94;46;1;96;5;526;Entre 50.000 et 100.000 habitants;535;MAISONS-ALFORT;6074;24231;6074;11228;6587;68563;112;54229;22616;484821;28;47;48.8062652,2.43719735
95;55;2;15;6;4;Entre 0 et 1000 habitants;753;BELLEFONTAINE;6095;24555;6095;11553;6611;68888;145;54553;22801;490551;59;139;49.09740696,2.46649672
95;287;3;17;6;6;Entre 0 et 1000 habitants;715;GRISY-LES-PLATRES;5790;24594;5790;11591;6306;68929;-319;54591;20258;490755;67;185;49.13217302,2.04895079
95;394;3;21;6;94;Entre 10.000 et 25.000 habitants;1117;MERY-SUR-OISE;5890;24517;5890;11515;6405;68852;-167;54515;21111;490349;22;96;49.06323543,2.18608203
78;503;1;2;6;2;Entre 0 et 1000 habitants;535;PORT-VILLEZ;5405;24519;5405;11517;5920;68857;-905;54514;13121;490344;10;143;49.06235563,1.52286399
91;667;3;14;6;69;Entre 10.000 et 25.000 habitants;231;VILLEMOISSON-SUR-ORGE;5996;24074;5996;11072;6507;68408;-6;54072;21951;483955;36;79;48.66519083,2.33108031
92;36;2;86;5;414;Entre 25.000 et 50.000 habitants;1164;GENNEVILLIERS;5968;24364;5968;11361;6482;68697;-48;54362;21737;485532;21;33;48.92583083,2.29286199
77;18;5;43;6;61;Entre 10.000 et 25.000 habitants;801;BAILLY-ROMAINVILLIERS;6357;24277;6357;11275;6870;68608;541;54274;24923;485049;125;140;48.84666112,2.82265324
77;41;4;3;6;3;Entre 0 et 1000 habitants;1640;BOISSY-AUX-CAILLES;6124;23690;6124;1687;6632;68022;185;53688;23012;481910;71;123;48.31986181,2.503673
77;508;3;27;6;18;Entre 10.000 et 25.000 habitants;1909;VILLENEUVE-LE-COMTE;6362;24240;6361;11238;6874;68571;547;54237;24943;484849;116;133;48.81337961,2.82914653
77;509;3;10;6;6;Entre 0 et 1000 habitants;2060;VILLENEUVE-LES-BORDES;6522;23877;6522;1875;7032;68207;785;53874;30234;482911;117;149;48.48599757,3.04244604
95;150;3;16;6;6;Entre 0 et 1000 habitants;1456;CHAUSSY;5529;24584;5529;11581;6045;68921;-716;54580;14130;490718;45;202;49.12179459,1.69169034
95;660;2;26;6;7;Entre 0 et 1000 habitants;189;VILLAINES-SOUS-BOIS;6015;24532;6015;11530;6531;68865;23;54530;22128;490437;111;127;49.07680805,2.35701965
77;76;3;1;6;7;Entre 0 et 1000 habitants;1004;CHALMAISON;6676;23873;6675;1871;7185;68201;1015;53868;31500;482851;59;154;48.48097629,3.25063098
77;229;3;27;6;16;Entre 10.000 et 25.000 habitants;1243;LA HOUSSAYE-EN-BRIE;6396;24174;6395;11172;6908;68505;598;54172;25228;484515;108;121;48.75386023,2.87480096
78;276;1;2;6;7;Entre 0 et 1000 habitants;567;GOMMECOURT;5456;24534;5457;11532;5972;68872;-826;54530;13534;490435;14;123;49.07628825,1.59240569
78;384;3;16;6;15;Entre 10.000 et 25.000 habitants;285;MEDAN;5751;24395;5751;11393;6265;68731;-378;54393;15946;485712;18;171;48.95321241,1.99672966
91;184;2;18;6;3;Entre 0 et 1000 habitants;562;COURDIMANCHE-SUR-ESSONNE;6031;23799;6031;1797;6540;68133;46;53798;22240;482505;58;146;48.41797028,2.3783801
91;477;3;22;4;303;Entre 25.000 et 50.000 habitants;1151;PALAISEAU;5936;24133;5936;11131;6448;68467;-96;54131;21459;484306;47;159;48.71819135,2.24957089
95;369;2;24;6;29;Entre 10.000 et 25.000 habitants;72;MARGENCY;5966;24449;5966;11446;6480;68782;-52;54447;21722;490007;54;125;49.00221614,2.29006473
77;169;5;38;6;75;Entre 10.000 et 25.000 habitants;546;EMERAINVILLE;6210;24236;6210;11233;6723;68567;318;54234;23722;484836;83;113;48.81045973,2.62227475
77;199;1;31;6;12;Entre 10.000 et 25.000 habitants;548;FUBLAINES;6439;24379;6439;11377;6953;68709;666;54375;25608;485616;44;141;48.93782015,2.93537046
77;255;2;19;6;19;Entre 10.000 et 25.000 habitants;497;LIVRY-SUR-SEINE;6257;23903;6257;1900;6767;68234;387;53901;24105;483038;37;85;48.51096532,2.68423126
77;426;2;22;6;4;Entre 0 et 1000 habitants;994;SAINT-MERY;6361;23977;6361;1975;6872;68308;544;53975;24934;483439;73;113;48.57699048,2.82556209
77;436;3;11;6;9;Entre 0 et 1000 habitants;1227;SAINT-SIMEON;6637;24227;6637;11224;7149;68555;963;54221;31211;484757;76;161;48.79956097,3.20317126
78;126;3;3;5;208;Entre 10.000 et 25.000 habitants;582;LA CELLE-SAINT-CLOUD;5859;24280;5859;11278;6373;68615;-213;54278;20842;485100;75;176;48.85019059,2.14448579
78;230;1;7;6;6;Entre 0 et 1000 habitants;300;LA FALAISE;5630;24386;5630;11383;6144;68722;-561;54383;14952;485639;17;134;48.94453918,1.83170116
78;413;1;8;6;4;Entre 0 et 1000 habitants;440;MONDREVILLE;5425;24342;5426;11340;5939;68680;-871;54337;13311;485412;124;140;48.90348589,1.55262748
78;688;2;5;6;119;Entre 10.000 et 25.000 habitants;238;VOISINS-LE-BRETONNEUX;5790;24178;5790;11176;6302;68513;-317;54176;20303;484530;145;169;48.75832637,2.05102516
91;435;2;32;6;5;Entre 0 et 1000 habitants;439;MORSANG-SUR-SEINE;6115;23969;6115;1967;6626;68302;173;53968;22933;483416;32;93;48.57070406,2.49228234
78;234;1;7;6;1;Entre 0 et 1000 habitants;431;FLACOURT;5494;24369;5495;11367;6008;68707;-766;54365;13848;485542;80;161;48.92833176,1.64636405
78;391;1;2;6;4;Entre 0 et 1000 habitants;215;MERICOURT;5481;24489;5481;11487;5996;68827;-788;54485;13737;490211;12;86;49.03606127,1.62715548
91;249;3;13;6;37;Entre 10.000 et 25.000 habitants;1458;FORGES-LES-BAINS;5825;24033;5825;11031;6336;68368;-264;54031;20557;483741;92;169;48.62809754,2.09920215
91;363;3;20;6;78;Entre 10.000 et 25.000 habitants;1680;MARCOUSSIS;5921;24048;5921;11046;6432;68382;-119;54046;21347;483830;65;172;48.64177089,2.22935364
91;473;1;11;6;2;Entre 0 et 1000 habitants;430;ORVEAU;5967;23832;5967;1830;6477;68166;-49;53831;21733;482653;64;147;48.44763664,2.29191665
92;51;2;98;5;605;Entre 50.000 et 100.000 habitants;373;NEUILLY-SUR-SEINE;5949;24321;5949;11319;6463;68655;-77;54319;21603;485314;27;39;48.887174,2.26700164
93;32;2;13;5;388;Entre 25.000 et 50.000 habitants;683;GAGNY;6148;24315;6148;11313;6662;68647;225;54313;23220;485254;37;120;48.88163299,2.53818026
95;166;3;27;6;4;Entre 0 et 1000 habitants;510;CLERY-EN-VEXIN;5636;24589;5636;11587;6152;68925;-553;54586;15018;490737;115;179;49.12698726,1.83812817
95;298;3;17;6;5;Entre 0 et 1000 habitants;1090;HARAVILLIERS;5788;24640;5789;11638;6305;68975;-322;54638;20248;491025;99;217;49.17349779,2.04597881
77;113;3;11;6;11;Entre 10.000 et 25.000 habitants;1394;CHEVRU;6632;24156;6631;11154;7143;68484;954;54151;31142;484408;121;165;48.73579879,3.19531456
77;168;4;16;6;22;Entre 10.000 et 25.000 habitants;3184;EGREVILLE;6398;23533;6398;1531;6904;67863;594;53530;25217;481038;107;141;48.17760045,2.87159593
77;389;2;19;6;30;Entre 10.000 et 25.000 habitants;585;LA ROCHETTE;6236;23913;6236;1911;6746;68245;355;53911;23921;483113;36;98;48.52003494,2.65587345
77;380;1;15;6;3;Entre 0 et 1000 habitants;921;PUISIEUX;6424;24521;6424;11518;6939;68850;644;54517;25459;490355;70;133;49.06552359,2.91633597
77;438;5;14;6;63;Entre 10.000 et 25.000 habitants;470;SAINT-THIBAULT-DES-VIGNES;6259;24302;6258;11299;6772;68633;391;54299;24119;485209;39;99;48.86959861,2.68935561
93;62;2;24;4;138;Entre 10.000 et 25.000 habitants;224;LE RAINCY;6137;24334;6137;11332;6650;68667;207;54332;23123;485357;56;114;48.89873292,2.52325223
95;598;2;24;5;172;Entre 10.000 et 25.000 habitants;398;SOISY-SOUS-MONTMORENCY;5973;24433;5973;11431;6488;68767;-41;54431;21759;485916;39;140;48.9878413,2.2996361
78;87;2;19;6;19;Entre 10.000 et 25.000 habitants;1084;BONNELLES;5772;24023;5772;11020;6283;68358;-343;54021;20140;483707;92;177;48.61894248,2.02738624
78;138;3;39;6;95;Entre 10.000 et 25.000 habitants;333;CHANTELOUP-LES-VIGNES;5776;24423;5776;11420;6291;68758;-340;54420;20151;485842;38;171;48.97846721,2.03069418
78;344;1;2;6;6;Entre 0 et 1000 habitants;938;LOMMOYE;5398;24443;5398;11441;5913;68781;-914;54438;13050;485938;82;167;48.99399917,1.51438048
91;131;1;17;6;4;Entre 0 et 1000 habitants;1047;CHALOU-MOULINEUX;5767;23763;5767;1761;6276;68099;-350;53761;20119;482306;96;148;48.38519074,2.02202107
77;116;3;11;6;13;Entre 10.000 et 25.000 habitants;2503;CHOISY-EN-BRIE;6648;24181;6647;11179;7159;68510;978;54176;31301;484531;99;164;48.75810894,3.21743514
78;117;4;29;6;54;Entre 10.000 et 25.000 habitants;807;BUC;5845;24195;5845;11192;6357;68529;-235;54193;20731;484624;97;176;48.77376257,2.12573159
78;397;2;5;6;66;Entre 10.000 et 25.000 habitants;895;LE MESNIL-SAINT-DENIS;5725;24162;5725;11160;6238;68498;-415;54160;15747;484437;120;177;48.74369984,1.96276655
78;423;4;28;5;337;Entre 25.000 et 50.000 habitants;1165;MONTIGNY-LE-BRETONNEUX;5777;24192;5777;11189;6289;68527;-338;54189;20157;484614;150;171;48.77086574,2.03327904
91;408;2;18;6;13;Entre 10.000 et 25.000 habitants;1223;MOIGNY-SUR-ECOLE;6089;23816;6089;1813;6598;68149;134;53814;22725;482558;57;144;48.43320053,2.45674913
91;679;3;3;6;12;Entre 10.000 et 25.000 habitants;603;VILLIERS-LE-BACLE;5845;24141;5845;11139;6357;68476;-234;54140;20733;484332;80;161;48.72522648,2.12592902
95;183;3;39;6;65;Entre 10.000 et 25.000 habitants;557;COURDIMANCHE;5755;24485;5755;11483;6270;68821;-372;54483;20005;490204;95;160;49.03410477,2.00166346
93;77;1;34;5;280;Entre 25.000 et 50.000 habitants;404;VILLEMOMBLE;6128;24325;6128;11322;6642;68657;194;54323;23040;485325;47;110;48.89066301,2.51095709
94;48;1;26;6;50;Entre 10.000 et 25.000 habitants;459;MAROLLES-EN-BRIE;6158;24149;6158;11147;6670;68481;238;54147;23303;484357;57;102;48.73241249,2.55119118
95;61;3;25;6;4;Entre 0 et 1000 habitants;379;BETHEMONT-LA-FORET;5939;24507;5939;11505;6454;68841;-93;54505;21510;490317;79;194;49.05431545,2.25310212
77;384;2;41;6;11;Entre 10.000 et 25.000 habitants;1332;REAU;6212;24014;6212;11011;6723;68345;319;54012;23725;483638;82;94;48.61091064,2.6238946
77;443;1;8;6;4;Entre 0 et 1000 habitants;548;SANCY;6457;24322;6457;11320;6970;68651;692;54318;25733;485311;118;164;48.8864701,2.95930894
77;506;4;21;6;7;Entre 0 et 1000 habitants;1854;VILLEMER;6363;23670;6363;1668;6870;68001;543;53668;24931;481804;53;106;48.30098475,2.82568695
77;84;1;12;6;11;Entre 10.000 et 25.000 habitants;698;CHANGIS-SUR-MARNE;6500;24402;6500;11399;7014;68731;758;54398;30107;485728;48;107;48.95804274,3.01885236
95;229;2;8;6;90;Entre 10.000 et 25.000 habitants;519;EZANVILLE;6018;24478;6018;11475;6533;68811;27;54475;22139;490140;72;118;49.02828318,2.3611007
95;422;3;27;6;4;Entre 0 et 1000 habitants;497;MONTGEROULT;5757;24538;5757;11536;6272;68874;-369;54536;20015;490456;40;101;49.08173729,2.00408977
77;331;1;12;6;5;Entre 0 et 1000 habitants;125;NANTEUIL-SUR-MARNE;6648;24426;6647;11424;7162;68754;983;54421;31315;485843;53;188;48.97828498,3.2211807
77;344;1;9;6;21;Entre 10.000 et 25.000 habitants;1517;OISSERY;6351;24526;6351;11524;6866;68857;534;54523;24900;490414;81;122;49.07045805,2.81655058
77;475;1;31;6;48;Entre 10.000 et 25.000 habitants;1097;TRILPORT;6449;24401;6449;11398;6963;68730;681;54397;25657;485726;41;141;48.95752125,2.94924518
77;495;2;42;6;70;Entre 10.000 et 25.000 habitants;1613;VERT-SAINT-DENIS;6211;23965;6211;1963;6721;68297;317;53963;23719;483401;70;105;48.56686671,2.62229813
78;321;2;15;6;52;Entre 10.000 et 25.000 habitants;965;JOUARS-PONTCHARTRAIN;5680;24228;5680;11226;6193;68565;-483;54226;15405;484811;67;171;48.80281149,1.90111244
91;247;1;7;6;5;Entre 0 et 1000 habitants;794;LA FORET-LE-ROI;5782;23867;5782;1865;6292;68203;-327;53865;20231;482843;108;156;48.47874129,2.04173933
91;511;1;17;6;19;Entre 10.000 et 25.000 habitants;1155;PUSSAY;5745;23723;5745;1721;6254;68059;-382;53721;15934;482057;122;147;48.34914537,1.99256376
91;687;2;27;5;316;Entre 25.000 et 50.000 habitants;607;VIRY-CHATILLON;6029;24079;6029;11077;6540;68412;44;54077;22233;484010;32;84;48.66967909,2.37586471
92;33;2;18;5;183;Entre 10.000 et 25.000 habitants;269;GARCHES;5890;24275;5890;11272;6403;68609;-166;54273;21113;485044;98;164;48.8457577,2.18671585
78;231;1;2;6;1;Entre 0 et 1000 habitants;318;FAVRIEUX;5491;24386;5491;11384;6005;68724;-771;54382;13832;485639;100;141;48.94358502,1.64206745
78;337;1;2;6;19;Entre 10.000 et 25.000 habitants;935;LIMETZ-VILLEZ;5424;24517;5424;11515;5939;68855;-875;54512;13255;490340;9;105;49.06073262,1.54887139
78;444;1;2;6;9;Entre 0 et 1000 habitants;972;NEAUPHLETTE;5406;24373;5406;11371;5920;68711;-901;54368;13133;485552;100;162;48.93117079,1.52629122
91;244;2;16;6;13;Entre 10.000 et 25.000 habitants;683;FONTENAY-LE-VICOMTE;6046;23943;6046;1941;6556;68276;69;53941;22357;483250;46;84;48.54741689,2.39879122
91;179;2;16;6;46;Entre 10.000 et 25.000 habitants;1144;LE COUDRAY-MONTCEAUX;6111;23964;6110;1961;6621;68296;166;53962;22910;483357;32;100;48.56621633,2.48685128
95;177;3;17;6;11;Entre 10.000 et 25.000 habitants;956;CORMEILLES-EN-VEXIN;5770;24576;5770;11574;6285;68911;-350;54573;20116;490658;87;164;49.11593042,2.02166424
77;390;5;33;5;222;Entre 10.000 et 25.000 habitants;1365;ROISSY-EN-BRIE;6232;24215;6231;11212;6744;68546;350;54212;23905;484728;95;115;48.79150996,2.65209763
77;512;3;26;6;11;Entre 10.000 et 25.000 habitants;952;VILLENEUVE-SUR-BELLOT;6738;24299;6738;11297;7251;68626;1117;54292;32031;485147;83;203;48.86318714,3.34182398
77;515;1;37;6;7;Entre 0 et 1000 habitants;571;VILLEROY;6326;24429;6326;11427;6840;68760;495;54426;24654;485901;81;130;48.98342591,2.78160988
78;217;1;7;6;63;Entre 10.000 et 25.000 habitants;1277;EPONE;5618;24398;5618;11396;6132;68735;-579;54395;14855;485721;17;142;48.95525255,1.8152209
78;650;3;30;5;162;Entre 10.000 et 25.000 habitants;500;LE VESINET;5850;24329;5850;11326;6364;68663;-227;54327;20756;485338;26;47;48.89420783,2.13205504
78;531;1;33;6;55;Entre 10.000 et 25.000 habitants;1936;ROSNY-SUR-SEINE;5484;24449;5484;11446;5999;68786;-783;54444;13754;485959;17;144;49.00014213,1.63174625
91;81;1;8;6;7;Entre 0 et 1000 habitants;1906;BOISSY-LE-SEC;5818;23865;5818;1863;6328;68200;-274;53864;20525;482838;92;157;48.47705496,2.09042535
91;106;1;24;6;12;Entre 10.000 et 25.000 habitants;468;BREUX-JOUY;5866;23956;5866;1954;6377;68291;-202;53955;20918;483334;55;151;48.55897906,2.15504154
77;55;5;36;6;42;Entre 10.000 et 25.000 habitants;428;BROU-SUR-CHANTEREINE;6215;24316;6215;11314;6728;68648;325;54314;23746;485257;40;67;48.8823428,2.62948346
77;57;1;12;6;5;Entre 0 et 1000 habitants;881;BUSSIERES;6660;24365;6659;11362;7173;68692;1000;54359;31410;485523;105;203;48.9233471,3.23660931
77;148;1;15;6;17;Entre 10.000 et 25.000 habitants;1942;CROUY-SUR-OURCQ;6539;24549;6539;11547;7054;68878;820;54545;30428;490524;52;165;49.08981789,3.07395279
77;248;5;43;6;7;Entre 0 et 1000 habitants;403;LESCHES;6325;24345;6325;11343;6839;68676;492;54342;24647;485428;40;107;48.9079433,2.77959909
77;261;4;16;5;12;Entre 10.000 et 25.000 habitants;1990;LORREZ-LE-BOCAGE-PREAUX;6419;23599;6419;1597;6926;67930;627;53597;25403;481413;89;148;48.23681157,2.90046372
77;272;3;23;6;9;Entre 0 et 1000 habitants;1391;MAISON-ROUGE;6601;23959;6601;1957;7111;68287;905;53954;30904;483331;105;155;48.55902383,3.15042313
77;279;3;20;6;16;Entre 10.000 et 25.000 habitants;2019;MAROLLES-SUR-SEINE;6515;23766;6515;1764;7023;68095;772;53762;30152;482309;46;70;48.38626578,3.03165378
77;465;4;16;6;6;Entre 0 et 1000 habitants;1649;THOURY-FEROTTES;6450;23660;6450;1658;6958;67990;674;53657;25635;481728;72;152;48.2914495,2.94281886
77;504;4;16;6;8;Entre 0 et 1000 habitants;1423;VILLEMARECHAL;6395;23633;6395;1631;6902;67964;591;53631;25206;481603;82;148;48.26753158,2.86847143
77;172;3;20;6;9;Entre 0 et 1000 habitants;1783;ESMANS;6474;23723;6474;1721;6983;68053;711;53720;25835;482053;50;128;48.34791988,2.9758434
77;400;1;7;6;17;Entre 10.000 et 25.000 habitants;1037;SAINT-AUGUSTIN;6509;24209;6509;11207;7022;68539;770;54205;30146;484705;69;152;48.78452337,3.0288166
77;451;1;12;6;6;Entre 0 et 1000 habitants;1344;SIGNY-SIGNETS;6536;24369;6535;11366;7049;68698;812;54364;30401;485540;77;172;48.92809694,3.06756027
78;290;1;10;6;10;Entre 10.000 et 25.000 habitants;854;GUERNES;5487;24461;5487;11459;6002;68799;-779;54457;13809;490040;15;71;49.01094941,1.63569717
78;383;2;34;5;188;Entre 10.000 et 25.000 habitants;832;MAUREPAS;5712;24183;5713;11181;6225;68519;-434;54181;15644;484546;87;178;48.76251778,1.94495665
78;674;3;22;6;99;Entre 10.000 et 25.000 habitants;1040;VILLEPREUX;5754;24258;5755;11256;6268;68593;-371;54256;20008;484948;82;155;48.83010087,2.00162157
91;645;3;3;6;155;Entre 10.000 et 25.000 habitants;991;VERRIERES-LE-BUISSON;5946;24166;5946;11163;6458;68500;-82;54164;21546;484451;52;174;48.74786202,2.26311245
92;47;3;11;6;17;Entre 10.000 et 25.000 habitants;348;MARNES-LA-COQUETTE;5883;24258;5883;11256;6396;68592;-177;54256;21038;484949;105;178;48.83046644,2.17723092
93;59;3;39;5;283;Entre 25.000 et 50.000 habitants;341;PIERREFITTE-SUR-SEINE;6018;24407;6018;11405;6532;68741;27;54405;22139;485753;37;97;48.96447985,2.3610713
95;11;3;16;6;4;Entre 0 et 1000 habitants;796;AMBLEVILLE;5532;24614;5533;11611;6049;68951;-712;54610;14145;490855;27;157;49.14877163,1.69546188
77;16;4;24;6;17;Entre 10.000 et 25.000 habitants;526;BAGNEAUX-SUR-LOING;6274;23592;6274;1590;6781;67924;409;53590;24218;481353;60;126;48.23129001,2.70526173
93;6;1;5;5;338;Entre 25.000 et 50.000 habitants;257;BAGNOLET;6059;24298;6059;11296;6572;68631;89;54297;22501;485201;57;119;48.86649734,2.41687937
